instant_daily,dteday,season_daily,mnth_daily,holiday_daily,weekday_daily,workingday_daily,weathersit_daily,temp_daily,atemp_daily,hum_daily,windspeed_daily,cnt_daily,instant_hourly,season_hourly,mnth_hourly,hr,holiday_hourly,weekday_hourly,workingday_hourly,weathersit_hourly,temp_hourly,atemp_hourly,hum_hourly,windspeed_hourly,cnt_hourly
7,2011-01-07,Spring,Jan,0,5,1,2,0.196522,0.208839,0.498696,0.168726,1510,157,Spring,Jan,19,0,5,1,1,0.16,0.197,0.55,0.0896,95
7,2011-01-07,Spring,Jan,0,5,1,2,0.196522,0.208839,0.498696,0.168726,1510,158,Spring,Jan,20,0,5,1,1,0.18,0.2121,0.47,0.1045,51
7,2011-01-07,Spring,Jan,0,5,1,2,0.196522,0.208839,0.498696,0.168726,1510,159,Spring,Jan,21,0,5,1,1,0.18,0.197,0.47,0.1343,39
7,2011-01-07,Spring,Jan,0,5,1,2,0.196522,0.208839,0.498696,0.168726,1510,160,Spring,Jan,22,0,5,1,2,0.18,0.197,0.43,0.1642,36
7,2011-01-07,Spring,Jan,0,5,1,2,0.196522,0.208839,0.498696,0.168726,1510,161,Spring,Jan,23,0,5,1,2,0.18,0.197,0.51,0.1642,15
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,162,Spring,Jan,0,0,6,0,2,0.18,0.197,0.51,0.1642,25
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,163,Spring,Jan,1,0,6,0,2,0.18,0.2121,0.55,0.0896,16
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,164,Spring,Jan,2,0,6,0,2,0.18,0.2424,0.55,0.0,16
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,165,Spring,Jan,3,0,6,0,3,0.18,0.197,0.55,0.1642,7
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,166,Spring,Jan,4,0,6,0,3,0.18,0.197,0.55,0.1642,1
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,167,Spring,Jan,5,0,6,0,2,0.16,0.1667,0.74,0.1642,5
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,168,Spring,Jan,6,0,6,0,2,0.16,0.1667,0.74,0.1642,2
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,169,Spring,Jan,7,0,6,0,2,0.16,0.1818,0.74,0.1045,9
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,170,Spring,Jan,8,0,6,0,3,0.16,0.1818,0.93,0.1045,15
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,171,Spring,Jan,9,0,6,0,3,0.16,0.1818,0.93,0.1045,20
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,172,Spring,Jan,10,0,6,0,2,0.18,0.197,0.8,0.1642,61
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,173,Spring,Jan,11,0,6,0,2,0.2,0.1818,0.69,0.3881,62
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,174,Spring,Jan,12,0,6,0,2,0.2,0.1818,0.59,0.3582,98
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,175,Spring,Jan,13,0,6,0,1,0.2,0.1818,0.44,0.3284,102
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,176,Spring,Jan,14,0,6,0,1,0.2,0.1667,0.32,0.4925,95
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,177,Spring,Jan,15,0,6,0,1,0.2,0.1667,0.32,0.4478,74
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,178,Spring,Jan,16,0,6,0,1,0.18,0.1364,0.29,0.4478,76
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,179,Spring,Jan,17,0,6,0,1,0.16,0.1212,0.37,0.5522,69
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,180,Spring,Jan,18,0,6,0,1,0.14,0.1212,0.39,0.2985,55
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,181,Spring,Jan,19,0,6,0,1,0.14,0.1212,0.36,0.2537,30
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,182,Spring,Jan,20,0,6,0,1,0.12,0.1212,0.36,0.2537,28
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,183,Spring,Jan,21,0,6,0,1,0.12,0.1061,0.39,0.3582,37
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,184,Spring,Jan,22,0,6,0,1,0.12,0.1061,0.36,0.3881,34
8,2011-01-08,Spring,Jan,0,6,0,2,0.165,0.162254,0.535833,0.266804,959,185,Spring,Jan,23,0,6,0,1,0.1,0.0606,0.39,0.4478,22
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,186,Spring,Jan,0,0,0,0,1,0.1,0.0758,0.42,0.3881,25
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,187,Spring,Jan,1,0,0,0,1,0.1,0.0606,0.42,0.4627,12
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,188,Spring,Jan,2,0,0,0,1,0.1,0.0606,0.46,0.4627,11
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,189,Spring,Jan,3,0,0,0,1,0.1,0.0758,0.46,0.4179,4
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,190,Spring,Jan,4,0,0,0,1,0.08,0.0909,0.53,0.194,1
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,191,Spring,Jan,5,0,0,0,1,0.08,0.0909,0.53,0.194,1
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,192,Spring,Jan,6,0,0,0,1,0.1,0.0909,0.49,0.2836,1
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,193,Spring,Jan,7,0,0,0,1,0.08,0.0909,0.53,0.194,6
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,194,Spring,Jan,8,0,0,0,1,0.1,0.0909,0.49,0.2836,10
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,195,Spring,Jan,9,0,0,0,1,0.12,0.0758,0.46,0.5224,19
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,196,Spring,Jan,10,0,0,0,1,0.14,0.1061,0.43,0.3881,49
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,197,Spring,Jan,11,0,0,0,1,0.16,0.1212,0.4,0.5224,49
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,198,Spring,Jan,12,0,0,0,1,0.18,0.1364,0.37,0.4478,83
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,199,Spring,Jan,13,0,0,0,1,0.2,0.1667,0.34,0.4478,75
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,200,Spring,Jan,14,0,0,0,1,0.22,0.1818,0.32,0.4627,72
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,201,Spring,Jan,15,0,0,0,1,0.22,0.197,0.35,0.3582,82
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,202,Spring,Jan,16,0,0,0,1,0.2,0.1667,0.34,0.4478,92
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,203,Spring,Jan,17,0,0,0,1,0.18,0.1515,0.37,0.3881,62
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,204,Spring,Jan,18,0,0,0,1,0.16,0.1364,0.4,0.3284,48
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,205,Spring,Jan,19,0,0,0,1,0.16,0.1364,0.43,0.3284,41
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,206,Spring,Jan,20,0,0,0,1,0.14,0.1212,0.46,0.2537,38
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,207,Spring,Jan,21,0,0,0,1,0.14,0.1061,0.46,0.4179,20
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,208,Spring,Jan,22,0,0,0,1,0.14,0.1212,0.46,0.2985,15
9,2011-01-09,Spring,Jan,0,0,0,1,0.138333,0.116175,0.434167,0.36195,822,209,Spring,Jan,23,0,0,0,1,0.12,0.1364,0.5,0.194,6
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,210,Spring,Jan,0,0,1,1,1,0.12,0.1212,0.5,0.2836,5
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,211,Spring,Jan,1,0,1,1,1,0.12,0.1212,0.5,0.2836,1
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,212,Spring,Jan,2,0,1,1,1,0.12,0.1212,0.5,0.2239,3
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,213,Spring,Jan,3,0,1,1,1,0.12,0.1212,0.5,0.2239,1
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,214,Spring,Jan,4,0,1,1,1,0.1,0.1212,0.54,0.1343,3
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,215,Spring,Jan,5,0,1,1,1,0.1,0.1061,0.54,0.2537,3
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,216,Spring,Jan,6,0,1,1,1,0.12,0.1212,0.5,0.2836,31
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,217,Spring,Jan,7,0,1,1,1,0.12,0.1212,0.5,0.2239,77
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,218,Spring,Jan,8,0,1,1,2,0.12,0.1212,0.5,0.2836,188
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,219,Spring,Jan,9,0,1,1,2,0.14,0.1212,0.5,0.2537,94
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,220,Spring,Jan,10,0,1,1,2,0.14,0.1212,0.5,0.2985,31
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,221,Spring,Jan,11,0,1,1,2,0.16,0.1364,0.47,0.2836,30
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,222,Spring,Jan,12,0,1,1,2,0.2,0.1818,0.4,0.2836,52
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,223,Spring,Jan,13,0,1,1,2,0.2,0.1818,0.4,0.2836,54
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,224,Spring,Jan,14,0,1,1,2,0.2,0.197,0.4,0.2239,47
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,225,Spring,Jan,15,0,1,1,2,0.2,0.197,0.4,0.2239,45
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,226,Spring,Jan,16,0,1,1,1,0.2,0.2121,0.4,0.1343,74
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,227,Spring,Jan,17,0,1,1,1,0.2,0.2273,0.4,0.1045,178
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,228,Spring,Jan,18,0,1,1,1,0.2,0.197,0.4,0.2239,155
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,229,Spring,Jan,19,0,1,1,1,0.16,0.1667,0.47,0.1642,95
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,230,Spring,Jan,20,0,1,1,1,0.16,0.1667,0.5,0.1642,74
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,231,Spring,Jan,21,0,1,1,1,0.14,0.1364,0.59,0.194,38
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,232,Spring,Jan,22,0,1,1,1,0.14,0.1515,0.59,0.1642,24
10,2011-01-10,Spring,Jan,0,1,1,1,0.150833,0.150888,0.482917,0.223267,1321,233,Spring,Jan,23,0,1,1,1,0.14,0.1515,0.59,0.1642,18
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,234,Spring,Jan,0,0,2,1,1,0.14,0.1667,0.59,0.1045,12
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,235,Spring,Jan,1,0,2,1,1,0.14,0.1515,0.59,0.1642,3
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,236,Spring,Jan,2,0,2,1,2,0.16,0.1515,0.55,0.194,3
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,237,Spring,Jan,5,0,2,1,2,0.16,0.1818,0.55,0.1343,6
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,238,Spring,Jan,6,0,2,1,2,0.16,0.1818,0.55,0.1343,27
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,239,Spring,Jan,7,0,2,1,2,0.16,0.2273,0.55,0.0,99
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,240,Spring,Jan,8,0,2,1,2,0.18,0.2121,0.51,0.0896,217
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,241,Spring,Jan,9,0,2,1,2,0.18,0.197,0.51,0.1642,130
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,242,Spring,Jan,10,0,2,1,2,0.2,0.2121,0.51,0.1642,54
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,243,Spring,Jan,11,0,2,1,2,0.2,0.2121,0.47,0.1343,35
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,244,Spring,Jan,12,0,2,1,2,0.2,0.2273,0.51,0.1045,57
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,245,Spring,Jan,13,0,2,1,2,0.2,0.2273,0.59,0.0896,52
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,246,Spring,Jan,14,0,2,1,2,0.2,0.2273,0.59,0.0896,63
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,247,Spring,Jan,15,0,2,1,2,0.16,0.197,0.8,0.0896,47
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,248,Spring,Jan,16,0,2,1,2,0.16,0.1515,0.86,0.2239,76
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,249,Spring,Jan,17,0,2,1,2,0.16,0.1515,0.86,0.2239,136
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,250,Spring,Jan,18,0,2,1,3,0.16,0.1818,0.93,0.1045,95
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,251,Spring,Jan,19,0,2,1,3,0.16,0.2273,0.93,0.0,51
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,252,Spring,Jan,20,0,2,1,3,0.16,0.1515,0.93,0.194,32
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,253,Spring,Jan,21,0,2,1,3,0.16,0.197,0.86,0.0896,20
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,254,Spring,Jan,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29
11,2011-01-11,Spring,Jan,0,2,1,2,0.169091,0.191464,0.686364,0.122132,1263,255,Spring,Jan,23,0,2,1,3,0.16,0.197,0.93,0.0896,19
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,256,Spring,Jan,0,0,3,1,2,0.16,0.197,0.86,0.0896,7
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,257,Spring,Jan,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,258,Spring,Jan,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,259,Spring,Jan,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,260,Spring,Jan,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,261,Spring,Jan,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,262,Spring,Jan,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,263,Spring,Jan,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,264,Spring,Jan,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,265,Spring,Jan,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,266,Spring,Jan,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,267,Spring,Jan,13,0,3,1,1,0.22,0.197,0.44,0.3582,49
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,268,Spring,Jan,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,269,Spring,Jan,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,270,Spring,Jan,16,0,3,1,1,0.22,0.197,0.44,0.3284,68
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,271,Spring,Jan,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,272,Spring,Jan,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,273,Spring,Jan,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,274,Spring,Jan,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,275,Spring,Jan,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,276,Spring,Jan,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33
12,2011-01-12,Spring,Jan,0,3,1,1,0.172727,0.160473,0.599545,0.304627,1162,277,Spring,Jan,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,278,Spring,Jan,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,279,Spring,Jan,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,280,Spring,Jan,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,281,Spring,Jan,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,282,Spring,Jan,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,283,Spring,Jan,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,284,Spring,Jan,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,285,Spring,Jan,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,286,Spring,Jan,8,0,4,1,1,0.14,0.1364,0.5,0.194,202
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,287,Spring,Jan,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,288,Spring,Jan,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,289,Spring,Jan,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,290,Spring,Jan,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,291,Spring,Jan,13,0,4,1,1,0.22,0.197,0.41,0.4478,83
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,292,Spring,Jan,14,0,4,1,1,0.22,0.197,0.41,0.3881,42
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,293,Spring,Jan,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,294,Spring,Jan,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,295,Spring,Jan,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,296,Spring,Jan,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,297,Spring,Jan,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,298,Spring,Jan,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,299,Spring,Jan,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,300,Spring,Jan,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30
13,2011-01-13,Spring,Jan,0,4,1,1,0.165,0.150883,0.470417,0.301,1406,301,Spring,Jan,23,0,4,1,1,0.12,0.1364,0.5,0.194,15
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,302,Spring,Jan,0,0,5,1,1,0.12,0.1364,0.5,0.194,14
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,303,Spring,Jan,1,0,5,1,1,0.1,0.1212,0.54,0.1642,5
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,304,Spring,Jan,2,0,5,1,1,0.1,0.1212,0.54,0.1343,1
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,305,Spring,Jan,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,306,Spring,Jan,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,307,Spring,Jan,6,0,5,1,1,0.1,0.1818,0.54,0.0,17
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,308,Spring,Jan,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,309,Spring,Jan,8,0,5,1,1,0.12,0.1667,0.68,0.0,158
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,310,Spring,Jan,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,311,Spring,Jan,10,0,5,1,1,0.18,0.1818,0.55,0.194,44
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,312,Spring,Jan,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,313,Spring,Jan,12,0,5,1,1,0.2,0.197,0.44,0.2537,61
14,2011-01-14,Spring,Jan,0,5,1,1,0.16087,0.188413,0.537826,0.126548,1421,314,Spring,Jan,13,0,5,1,1,0.22,0.197,0.37,0.3881,77
